id,postalCode,street,language,user_id
1307,3186,Via Trevano 19,FR,1307
1308,3202,Via Trevano 43,FR,1308
1309,3203,Rue de l'hôpital 40,FR,1309
1310,3204,Hirschengraben 93,DE,1310
1311,3205,Marktplatz 63,FR,1311
1312,3206,Rue de la Croix-Rouge 17,FR,1312
1313,3206,Rue de l'hôpital 29,DE,1313
1314,3206,Place de l'hôtel 64,DE,1314
1315,3206,Marktplatz 52,DE,1315
1316,3206,Marktgasse 74,DE,1316
1317,3207,Industriestrasse 77,IT,1317
1318,3207,Industriestrasse 12,IT,1318
1319,3208,Via Trevano 52,FR,1319
1320,3210,Piazza Riforma 16,FR,1320
1321,3212,Piazza Riforma 93,FR,1321
1322,3212,Rue du Château 74,FR,1322
1323,3213,Rue de la Croix-Rouge 55,IT,1323
1324,3213,Morgartenstrasse 8,FR,1324
1325,3214,Werdstrasse 94,IT,1325
1326,3215,Place de l'hôtel 4,DE,1326
1327,3215,Tellstrasse 2,FR,1327
1328,3215,Piazza Riforma 1,FR,1328
1329,3216,Morgartenstrasse 63,FR,1329
1330,3216,Dufourstrasse 12,IT,1330
1331,3225,Poststrasse 28,IT,1331
1332,3226,Industriestrasse 100,FR,1332
1333,3232,Zürcherstrasse 39,FR,1333
1334,3233,Werdstrasse 76,IT,1334
1335,3234,Via Trevano 55,FR,1335
1336,3235,Bahnhofstrasse 72,IT,1336
1337,3236,Morgartenstrasse 54,IT,1337
1338,3237,Dufourstrasse 62,FR,1338
1339,3238,Zürcherstrasse 19,IT,1339
1340,3250,Marktplatz 48,FR,1340
1341,3251,Marktgasse 3,FR,1341
1342,3251,Poststrasse 27,FR,1342
1343,3252,Via Trevano 62,IT,1343
1344,3253,Via Trevano 31,IT,1344
1345,3254,Rue du Château 49,DE,1345
1346,3254,Morgartenstrasse 93,IT,1346
1347,3255,Piazza Riforma 40,IT,1347
1348,3256,Industriestrasse 4,DE,1348
1349,3256,Werdstrasse 50,IT,1349
1350,3256,Rue du Château 57,DE,1350
1351,3257,Morgartenstrasse 42,FR,1351
1352,3257,Via Trevano 68,DE,1352
1353,3262,Dufourstrasse 24,FR,1353
1354,3263,Rue de l'hôpital 71,FR,1354
1355,3264,Bärenplatz 78,FR,1355
1356,3266,Tellstrasse 74,IT,1356
1357,3267,Via Trevano 97,IT,1357
1358,3268,Usterstrasse 5,IT,1358
1359,3270,Rue du Château 96,IT,1359
1360,3271,Bahnhofstrasse 88,DE,1360
1361,3272,Via Trevano 1,IT,1361
1362,3272,Werdstrasse 83,IT,1362
1363,3273,Rue de la Croix-Rouge 90,IT,1363
1364,3274,Rue de l'hôpital 2,FR,1364
1365,3274,Morgartenstrasse 59,FR,1365
1366,3274,Industriestrasse 20,DE,1366
1367,3280,Poststrasse 86,DE,1367
1368,3280,Piazza Riforma 65,DE,1368
1369,3280,Bärenplatz 46,IT,1369
1370,3282,Marktgasse 60,FR,1370
1371,3283,Usterstrasse 91,DE,1371
1372,3283,Piazza Riforma 28,IT,1372
1373,3284,Hirschengraben 57,FR,1373
1374,3285,Usterstrasse 97,DE,1374
1375,3286,Morgartenstrasse 27,IT,1375
1376,3292,Marktgasse 99,DE,1376
1377,3293,Poststrasse 22,DE,1377
1378,3294,Winkelriedstrasse 1,DE,1378
1379,3294,Industriestrasse 19,IT,1379
1380,3295,Marktplatz 93,FR,1380
1381,3296,Zürcherstrasse 84,IT,1381
1382,3297,Marktgasse 67,FR,1382
1383,3298,Piazza Riforma 99,IT,1383
1384,3302,Rue du Château 26,IT,1384
1385,3303,Industriestrasse 69,IT,1385
1386,3303,Piazza Riforma 90,DE,1386
1387,3303,Industriestrasse 36,IT,1387
1388,3303,Morgartenstrasse 96,DE,1388
1389,3305,Bahnhofstrasse 3,IT,1389
1390,3305,Morgartenstrasse 57,FR,1390
1391,3306,Poststrasse 10,DE,1391
1392,3307,Rue du Château 72,DE,1392
1393,3308,Hirschengraben 10,FR,1393
1394,3309,Werdstrasse 70,FR,1394
1395,3309,Marktgasse 67,IT,1395
1396,3312,Rue du Château 15,DE,1396
1397,3313,Hirschengraben 53,IT,1397
1398,3314,Marktgasse 83,IT,1398
1399,3315,Marktplatz 88,FR,1399
1400,3315,Werdstrasse 61,IT,1400
1401,3317,Rue de la Croix-Rouge 16,FR,1401
1402,3317,Poststrasse 22,DE,1402
1403,3322,Bärenplatz 27,DE,1403
1404,3322,Usterstrasse 46,IT,1404
1405,3323,Poststrasse 4,FR,1405
1406,3324,Winkelriedstrasse 35,DE,1406
1407,3324,Industriestrasse 20,IT,1407
1408,3325,Piazza Riforma 6,DE,1408
1409,3326,Industriestrasse 82,IT,1409
1410,3360,Piazza Riforma 21,DE,1410
1411,3362,Bärenplatz 51,DE,1411
1412,3363,Rue de la Croix-Rouge 53,DE,1412
1413,3365,Usterstrasse 33,IT,1413
1414,3365,Rue de l'hôpital 19,DE,1414
1415,3366,Bahnhofstrasse 3,FR,1415
1416,3366,Via Trevano 1,FR,1416
1417,3367,Bärenplatz 5,IT,1417
1418,3367,Hirschengraben 54,IT,1418
1419,3368,Werdstrasse 39,DE,1419
1420,3372,Poststrasse 47,FR,1420
1421,3373,Hirschengraben 89,FR,1421
1422,3373,Hirschengraben 16,IT,1422
1423,3374,Marktplatz 64,DE,1423
1424,3375,Piazza Riforma 26,IT,1424
1425,3376,Morgartenstrasse 14,DE,1425
1426,3376,Dufourstrasse 77,IT,1426
1427,3377,Dufourstrasse 41,DE,1427
1428,3380,Winkelriedstrasse 32,DE,1428
1429,3380,Hirschengraben 1,DE,1429
1430,3400,Industriestrasse 69,DE,1430
1431,3412,Bahnhofstrasse 42,FR,1431
1432,3413,Via Trevano 41,DE,1432
1433,3414,Hirschengraben 75,DE,1433
1434,3415,Piazza Riforma 22,DE,1434
1435,3415,Winkelriedstrasse 69,IT,1435
1436,3415,Marktgasse 60,DE,1436
1437,3416,Morgartenstrasse 70,DE,1437
1438,3417,Rue du Château 33,DE,1438
1439,3418,Place de l'hôtel 40,IT,1439
1440,3419,Usterstrasse 98,IT,1440
1441,3421,Rue de la Croix-Rouge 16,DE,1441
1442,3421,Poststrasse 94,IT,1442
1443,3422,Via Trevano 53,FR,1443
1444,3422,Rue de l'hôpital 36,IT,1444
1445,3422,Morgartenstrasse 24,FR,1445
1446,3423,Industriestrasse 23,DE,1446
1447,3424,Winkelriedstrasse 29,FR,1447
1448,3424,Winkelriedstrasse 30,IT,1448
1449,3425,Winkelriedstrasse 100,FR,1449
1450,3425,Rue de l'hôpital 90,DE,1450
1451,3426,Poststrasse 76,IT,1451
1452,3427,Rue de la Croix-Rouge 21,DE,1452
1453,3428,Winkelriedstrasse 27,FR,1453
1454,3429,Usterstrasse 24,DE,1454
1455,3429,Rue de l'hôpital 94,DE,1455
1456,3432,Piazza Riforma 84,FR,1456
1457,3433,Place de l'hôtel 20,FR,1457
1458,3434,Piazza Riforma 18,DE,1458
1459,3435,Marktplatz 85,IT,1459
1460,3436,Place de l'hôtel 9,IT,1460
1461,3437,Via Trevano 98,FR,1461
1462,3438,Hirschengraben 26,IT,1462
1463,3439,Place de l'hôtel 33,DE,1463
1464,3452,Hirschengraben 11,DE,1464
1465,3453,Rue de la Croix-Rouge 59,IT,1465
1466,3454,Hirschengraben 67,DE,1466
1467,3455,Marktplatz 24,FR,1467
1468,3456,Winkelriedstrasse 50,FR,1468
1469,3457,Winkelriedstrasse 88,FR,1469
1470,3462,Bahnhofstrasse 100,FR,1470
1471,3463,Rue de la Croix-Rouge 10,IT,1471
1472,3464,Via Trevano 34,DE,1472
1473,3465,Zürcherstrasse 39,IT,1473
1474,3472,Rue du Château 42,DE,1474
1475,3472,Werdstrasse 33,FR,1475
1476,3473,Werdstrasse 60,DE,1476
1477,3474,Hirschengraben 76,DE,1477
1478,3475,Piazza Riforma 33,IT,1478
1479,3475,Marktgasse 100,DE,1479
1480,3476,Marktplatz 31,DE,1480
1481,3503,Rue du Château 39,FR,1481
1482,3504,Marktplatz 76,DE,1482
1483,3504,Rue du Château 53,DE,1483
1484,3506,Usterstrasse 72,FR,1484
1485,3507,Bärenplatz 50,IT,1485
1486,3508,Zürcherstrasse 55,FR,1486
1487,3510,Bahnhofstrasse 9,DE,1487
1488,3510,Industriestrasse 68,FR,1488
1489,3510,Usterstrasse 30,DE,1489
1490,3512,Poststrasse 73,DE,1490
1491,3513,Rue de l'hôpital 90,DE,1491
1492,3531,Morgartenstrasse 3,DE,1492
1493,3532,Werdstrasse 78,IT,1493
1494,3532,Place de l'hôtel 98,FR,1494
1495,3533,Morgartenstrasse 21,IT,1495
1496,3534,Marktplatz 50,IT,1496
1497,3535,Marktplatz 26,FR,1497
1498,3536,Rue de la Croix-Rouge 72,IT,1498
1499,3537,Dufourstrasse 23,IT,1499
1500,3538,Usterstrasse 60,FR,1500
1501,3543,Rue de l'hôpital 33,IT,1501
1502,3550,Tellstrasse 68,IT,1502
1503,3551,Place de l'hôtel 38,DE,1503
1504,3552,Marktgasse 37,IT,1504
1505,3553,Marktplatz 52,DE,1505
1506,3555,Place de l'hôtel 49,IT,1506
1507,3556,Place de l'hôtel 44,IT,1507
1508,3557,Werdstrasse 12,FR,1508
1509,3600,Poststrasse 96,DE,1509
1510,3612,Rue de l'hôpital 85,DE,1510
1511,3614,Hirschengraben 35,FR,1511
1512,3615,Usterstrasse 100,DE,1512
1513,3616,Rue de l'hôpital 66,FR,1513
1514,3617,Rue du Château 83,FR,1514
1515,3618,Usterstrasse 54,DE,1515
1516,3619,Dufourstrasse 92,FR,1516
1517,3619,Place de l'hôtel 36,FR,1517
1518,3622,Marktplatz 84,FR,1518
1519,3623,Industriestrasse 8,FR,1519
1520,3623,Morgartenstrasse 45,FR,1520
1521,3623,Werdstrasse 96,IT,1521
1522,3624,Rue du Château 56,DE,1522
1523,3624,Morgartenstrasse 70,DE,1523
1524,3625,Bärenplatz 39,FR,1524
1525,3626,Bahnhofstrasse 90,FR,1525
1526,3627,Piazza Riforma 63,IT,1526
1527,3628,Industriestrasse 30,FR,1527
1528,3628,Rue du Château 23,IT,1528
1529,3629,Dufourstrasse 69,DE,1529
1530,3629,Morgartenstrasse 78,FR,1530
1531,3629,Tellstrasse 22,DE,1531
1532,3631,Tellstrasse 37,IT,1532
1533,3632,Tellstrasse 52,IT,1533
1534,3632,Marktgasse 59,DE,1534
1535,3633,Rue de la Croix-Rouge 36,FR,1535
1536,3634,Hirschengraben 100,DE,1536
1537,3635,Marktplatz 81,DE,1537
1538,3636,Via Trevano 96,DE,1538
1539,3636,Place de l'hôtel 93,IT,1539
1540,3638,Tellstrasse 43,FR,1540
1541,3638,Industriestrasse 74,FR,1541
1542,3645,Dufourstrasse 15,IT,1542
1543,3645,Place de l'hôtel 37,IT,1543
1544,3646,Morgartenstrasse 62,DE,1544
1545,3647,Rue de l'hôpital 91,FR,1545
1546,3652,Zürcherstrasse 68,DE,1546
1547,3653,Dufourstrasse 12,DE,1547
1548,3654,Dufourstrasse 52,DE,1548
1549,3655,Marktplatz 99,IT,1549
1550,3656,Werdstrasse 95,IT,1550
1551,3656,Marktplatz 31,IT,1551
1552,3656,Rue de la Croix-Rouge 33,FR,1552
1553,3657,Via Trevano 8,DE,1553
1554,3658,Tellstrasse 40,DE,1554
1555,3661,Bärenplatz 6,IT,1555
1556,3662,Zürcherstrasse 55,FR,1556
1557,3663,Werdstrasse 79,DE,1557
1558,3664,Via Trevano 7,IT,1558
1559,3665,Marktplatz 85,FR,1559
1560,3671,Morgartenstrasse 27,DE,1560
1561,3671,Rue de la Croix-Rouge 67,FR,1561
1562,3672,Place de l'hôtel 82,IT,1562
1563,3672,Hirschengraben 21,FR,1563
1564,3673,Piazza Riforma 82,IT,1564
1565,3674,Hirschengraben 64,IT,1565
1566,3700,Hirschengraben 63,DE,1566
1567,3702,Tellstrasse 79,DE,1567
1568,3703,Bärenplatz 69,FR,1568
1569,3703,Rue du Château 40,IT,1569
1570,3704,Zürcherstrasse 16,FR,1570
1571,3705,Rue de l'hôpital 66,IT,1571
1572,3706,Bärenplatz 25,DE,1572
1573,3707,Werdstrasse 18,IT,1573
1574,3711,Tellstrasse 68,FR,1574
1575,3711,Rue de la Croix-Rouge 70,IT,1575
1576,3713,Place de l'hôtel 45,DE,1576
1577,3714,Hirschengraben 7,DE,1577
1578,3714,Rue de la Croix-Rouge 99,DE,1578
1579,3715,Rue de la Croix-Rouge 94,IT,1579
1580,3716,Poststrasse 84,FR,1580
1581,3717,Zürcherstrasse 28,IT,1581
1582,3718,Rue de la Croix-Rouge 59,DE,1582
1583,3722,Usterstrasse 33,IT,1583
1584,3723,Winkelriedstrasse 34,DE,1584
1585,3724,Via Trevano 71,IT,1585
1586,3725,Tellstrasse 10,IT,1586
1587,3752,Bärenplatz 96,DE,1587
1588,3753,Poststrasse 20,DE,1588
1589,3754,Usterstrasse 2,DE,1589
1590,3755,Tellstrasse 100,DE,1590
1591,3756,Piazza Riforma 53,DE,1591
1592,3757,Werdstrasse 44,FR,1592
1593,3758,Hirschengraben 8,IT,1593
1594,3762,Marktplatz 35,DE,1594
1595,3763,Zürcherstrasse 48,FR,1595
1596,3764,Industriestrasse 80,IT,1596
1597,3765,Via Trevano 53,IT,1597
1598,3766,Werdstrasse 29,IT,1598
1599,3770,Rue de l'hôpital 84,FR,1599
1600,3771,Bahnhofstrasse 49,DE,1600
1601,3772,Tellstrasse 67,FR,1601
1602,3773,Via Trevano 96,FR,1602
1603,3775,Rue de l'hôpital 35,DE,1603
1604,3776,Place de l'hôtel 10,FR,1604
1605,3777,Zürcherstrasse 43,DE,1605
1606,3778,Rue de l'hôpital 78,FR,1606
1607,3780,Rue de la Croix-Rouge 16,DE,1607
1608,3781,Morgartenstrasse 82,FR,1608
1609,3782,Zürcherstrasse 51,DE,1609
1610,3783,Rue de la Croix-Rouge 50,DE,1610
1611,3784,Industriestrasse 29,IT,1611
1612,3785,Via Trevano 2,FR,1612
1613,3792,Marktplatz 51,FR,1613
1614,3800,Morgartenstrasse 76,IT,1614
1615,3800,Rue de la Croix-Rouge 46,IT,1615
1616,3800,Dufourstrasse 12,FR,1616
1617,3800,Piazza Riforma 44,IT,1617
1618,3801,Via Trevano 29,FR,1618
1619,3803,Hirschengraben 26,FR,1619
1620,3804,Bärenplatz 22,DE,1620
1621,3805,Place de l'hôtel 20,FR,1621
1622,3806,Via Trevano 52,FR,1622
1623,3807,Usterstrasse 76,FR,1623
1624,3812,Tellstrasse 93,IT,1624
1625,3813,Rue de l'hôpital 23,DE,1625
1626,3814,Marktplatz 92,FR,1626
1627,3815,Zürcherstrasse 67,FR,1627
1628,3815,Industriestrasse 63,FR,1628
1629,3816,Zürcherstrasse 82,FR,1629
1630,3816,Dufourstrasse 36,DE,1630
1631,3818,Rue de l'hôpital 99,IT,1631
1632,3822,Rue du Château 18,IT,1632
1633,3822,Marktgasse 57,IT,1633
1634,3823,Tellstrasse 20,DE,1634
1635,3823,Rue de l'hôpital 23,FR,1635
1636,3823,Bahnhofstrasse 78,FR,1636
1637,3824,Via Trevano 33,IT,1637
1638,3825,Bahnhofstrasse 71,IT,1638
1639,3826,Zürcherstrasse 50,FR,1639
1640,3852,Zürcherstrasse 96,IT,1640
1641,3853,Hirschengraben 39,FR,1641
1642,3854,Rue de la Croix-Rouge 75,FR,1642
1643,3855,Bahnhofstrasse 14,DE,1643
1644,3855,Poststrasse 75,DE,1644
1645,3855,Winkelriedstrasse 23,FR,1645
1646,3856,Tellstrasse 74,DE,1646
1647,3857,Piazza Riforma 26,FR,1647
1648,3858,Winkelriedstrasse 50,IT,1648
1649,3860,Rue de l'hôpital 51,FR,1649
1650,3860,Marktgasse 88,FR,1650
1651,3860,Rue du Château 20,FR,1651
1652,3860,Place de l'hôtel 17,IT,1652
1653,3862,Place de l'hôtel 2,DE,1653
1654,3863,Hirschengraben 37,IT,1654
1655,3864,Tellstrasse 83,DE,1655
1656,3900,Via Trevano 92,DE,1656
1657,3900,Werdstrasse 53,FR,1657
1658,3900,Place de l'hôtel 68,IT,1658
1659,3901,Bärenplatz 56,FR,1659
1660,3902,Werdstrasse 27,IT,1660
1661,3903,Zürcherstrasse 45,DE,1661
1662,3903,Bahnhofstrasse 52,DE,1662
1663,3904,Dufourstrasse 65,IT,1663
1664,3905,Via Trevano 5,FR,1664
1665,3906,Poststrasse 68,FR,1665
1666,3907,Rue de l'hôpital 12,IT,1666
1667,3907,Hirschengraben 51,IT,1667
1668,3907,Zürcherstrasse 58,IT,1668
1669,3907,Tellstrasse 97,IT,1669
1670,3908,Rue du Château 72,IT,1670
1671,3910,Werdstrasse 85,FR,1671
1672,3911,Werdstrasse 28,DE,1672
1673,3912,Winkelriedstrasse 29,DE,1673
1674,3913,Usterstrasse 81,DE,1674
1675,3914,Bahnhofstrasse 42,IT,1675
1676,3914,Place de l'hôtel 39,FR,1676
1677,3916,Poststrasse 39,DE,1677
1678,3917,Zürcherstrasse 9,FR,1678
1679,3917,Dufourstrasse 89,FR,1679
1680,3918,Winkelriedstrasse 30,IT,1680
1681,3919,Poststrasse 24,DE,1681
1682,3920,Bärenplatz 23,FR,1682
1683,3922,Piazza Riforma 33,IT,1683
1684,3922,Industriestrasse 8,FR,1684
1685,3922,Zürcherstrasse 32,DE,1685
1686,3923,Marktplatz 37,DE,1686
1687,3924,Usterstrasse 74,IT,1687
1688,3924,Place de l'hôtel 6,DE,1688
1689,3925,Morgartenstrasse 36,IT,1689
1690,3926,Rue du Château 74,DE,1690
1691,3927,Place de l'hôtel 99,FR,1691
1692,3928,Rue du Château 58,IT,1692
1693,3929,Morgartenstrasse 94,FR,1693
1694,3930,Hirschengraben 96,IT,1694
1695,3930,Rue de la Croix-Rouge 95,DE,1695
1696,3931,Bärenplatz 84,DE,1696
1697,3932,Rue du Château 100,DE,1697
1698,3933,Tellstrasse 34,DE,1698
1699,3934,Zürcherstrasse 78,FR,1699
1700,3935,Place de l'hôtel 90,IT,1700
1701,3937,Marktgasse 17,IT,1701
1702,3938,Winkelriedstrasse 96,IT,1702
1703,3939,Hirschengraben 29,IT,1703
1704,3940,Rue de la Croix-Rouge 69,IT,1704
1705,3942,Rue du Château 60,IT,1705
1706,3942,Hirschengraben 72,DE,1706
1707,3942,Via Trevano 92,DE,1707
1708,3943,Poststrasse 92,IT,1708
1709,3944,Rue de l'hôpital 42,IT,1709
1710,3945,Hirschengraben 4,DE,1710
1711,3945,Rue du Château 22,IT,1711
1712,3946,Poststrasse 47,DE,1712
1713,3946,Winkelriedstrasse 36,DE,1713
1714,3947,Rue de la Croix-Rouge 40,FR,1714
1715,3948,Marktgasse 61,DE,1715
1716,3948,Marktgasse 22,DE,1716
1717,3949,Industriestrasse 7,FR,1717
1718,3951,Dufourstrasse 65,DE,1718
1719,3952,Winkelriedstrasse 40,FR,1719
1720,3953,Poststrasse 75,DE,1720
1721,3953,Via Trevano 24,IT,1721
1722,3953,Dufourstrasse 87,FR,1722
1723,3954,Industriestrasse 18,DE,1723
1724,3955,Werdstrasse 52,FR,1724
1725,3956,Winkelriedstrasse 22,FR,1725
1726,3957,Zürcherstrasse 68,IT,1726
1727,3957,Bärenplatz 79,FR,1727
1728,3960,Werdstrasse 50,DE,1728
1729,3960,Hirschengraben 26,IT,1729
1730,3960,Bahnhofstrasse 33,FR,1730
1731,3960,Rue de l'hôpital 31,IT,1731
1732,3960,Bärenplatz 66,DE,1732
1733,3961,Winkelriedstrasse 92,IT,1733
1734,3961,Poststrasse 21,FR,1734
1735,3961,Industriestrasse 50,IT,1735
1736,3961,Marktplatz 7,IT,1736
1737,3961,Rue du Château 71,FR,1737
1738,3961,Via Trevano 36,FR,1738
1739,3961,Place de l'hôtel 89,IT,1739
1740,3963,Rue du Château 96,IT,1740
1741,3963,Dufourstrasse 55,DE,1741
1742,3963,Marktplatz 31,DE,1742
1743,3965,Marktplatz 20,FR,1743
1744,3966,Rue de la Croix-Rouge 2,DE,1744
1745,3966,Bahnhofstrasse 21,DE,1745
1746,3967,Tellstrasse 92,IT,1746
1747,3968,Bärenplatz 55,FR,1747
1748,3970,Zürcherstrasse 2,FR,1748
1749,3971,Dufourstrasse 52,DE,1749
1750,3971,Zürcherstrasse 18,IT,1750
1751,3971,Dufourstrasse 89,DE,1751
1752,3972,Bahnhofstrasse 41,FR,1752
1753,3973,Poststrasse 23,IT,1753
1754,3974,Via Trevano 56,FR,1754
1755,3975,Marktgasse 41,DE,1755
1756,3976,Usterstrasse 16,FR,1756
1757,3976,Rue du Château 47,FR,1757
1758,3977,Rue de la Croix-Rouge 66,DE,1758
1759,3978,Piazza Riforma 14,FR,1759
1760,3979,Bahnhofstrasse 4,FR,1760
1761,3982,Rue de la Croix-Rouge 23,DE,1761
1762,3983,Zürcherstrasse 82,FR,1762
1763,3983,Rue de la Croix-Rouge 22,IT,1763
1764,3983,Place de l'hôtel 9,IT,1764
1765,3983,Rue de la Croix-Rouge 86,FR,1765
1766,3983,Zürcherstrasse 3,IT,1766
1767,3984,Dufourstrasse 58,DE,1767
1768,3984,Poststrasse 92,IT,1768
1769,3985,Rue du Château 24,DE,1769
1770,3985,Dufourstrasse 48,FR,1770
1771,3986,Bärenplatz 50,FR,1771
1772,3987,Piazza Riforma 74,DE,1772
1773,3988,Morgartenstrasse 93,IT,1773
1774,3988,Tellstrasse 49,FR,1774
1775,3989,Bahnhofstrasse 2,FR,1775
1776,3989,Marktplatz 29,IT,1776
1777,3989,Poststrasse 30,IT,1777
1778,3989,Marktplatz 28,FR,1778
1779,3989,Rue du Château 17,FR,1779
1780,3991,Tellstrasse 46,FR,1780
1781,3992,Usterstrasse 51,IT,1781
1782,3993,Winkelriedstrasse 88,IT,1782
1783,3994,Werdstrasse 32,IT,1783
1784,3994,Hirschengraben 28,IT,1784
1785,3995,Via Trevano 8,DE,1785
1786,3995,Tellstrasse 58,DE,1786
1787,3995,Morgartenstrasse 81,FR,1787
1788,3995,Zürcherstrasse 97,IT,1788
1789,3996,Dufourstrasse 10,DE,1789
1790,3997,Rue de la Croix-Rouge 44,DE,1790
1791,3998,Marktplatz 77,DE,1791
1792,3998,Rue de l'hôpital 65,DE,1792
1793,3999,Bahnhofstrasse 82,IT,1793
1794,4000,Piazza Riforma 35,FR,1794
1795,4031,Bärenplatz 65,FR,1795
1796,4101,Industriestrasse 45,IT,1796
1797,4102,Dufourstrasse 48,IT,1797
1798,4103,Tellstrasse 45,FR,1798
1799,4104,Rue de l'hôpital 90,DE,1799
1800,4105,Marktplatz 49,FR,1800
1801,4106,Hirschengraben 66,DE,1801
1802,4107,Bärenplatz 42,IT,1802
1803,4108,Winkelriedstrasse 75,DE,1803
1804,4112,Zürcherstrasse 22,IT,1804
1805,4112,Poststrasse 10,DE,1805
1806,4114,Tellstrasse 91,FR,1806
1807,4115,Werdstrasse 67,IT,1807
1808,4116,Hirschengraben 77,IT,1808
1809,4117,Bahnhofstrasse 9,IT,1809
1810,4118,Zürcherstrasse 9,IT,1810
1811,4123,Dufourstrasse 56,IT,1811
1812,4124,Via Trevano 65,DE,1812
1813,4125,Tellstrasse 58,IT,1813
1814,4126,Rue de l'hôpital 78,FR,1814
1815,4127,Industriestrasse 55,DE,1815
1816,4132,Rue de la Croix-Rouge 31,DE,1816
1817,4133,Piazza Riforma 65,DE,1817
1818,4142,Winkelriedstrasse 57,FR,1818
1819,4143,Place de l'hôtel 50,IT,1819
1820,4144,Piazza Riforma 53,DE,1820
1821,4145,Zürcherstrasse 46,DE,1821
1822,4146,Bahnhofstrasse 62,IT,1822
1823,4147,Zürcherstrasse 5,IT,1823
1824,4148,Zürcherstrasse 16,DE,1824
1825,4153,Hirschengraben 39,IT,1825
1826,4202,Bärenplatz 16,IT,1826
1827,4203,Rue de l'hôpital 71,DE,1827
1828,4204,Industriestrasse 59,IT,1828
1829,4206,Zürcherstrasse 46,FR,1829
1830,4207,Place de l'hôtel 20,DE,1830
1831,4208,Morgartenstrasse 26,IT,1831
1832,4222,Winkelriedstrasse 6,IT,1832
1833,4223,Rue du Château 5,DE,1833
1834,4224,Werdstrasse 87,FR,1834
1835,4225,Usterstrasse 30,IT,1835
1836,4226,Rue de la Croix-Rouge 12,DE,1836
1837,4227,Hirschengraben 33,DE,1837
1838,4228,Rue de la Croix-Rouge 84,DE,1838
1839,4229,Rue du Château 98,DE,1839
1840,4232,Bärenplatz 10,IT,1840
1841,4233,Via Trevano 100,IT,1841
1842,4234,Industriestrasse 53,IT,1842
1843,4242,Werdstrasse 79,DE,1843
1844,4243,Bahnhofstrasse 67,DE,1844
1845,4244,Usterstrasse 47,DE,1845
1846,4245,Place de l'hôtel 41,IT,1846
1847,4246,Usterstrasse 47,IT,1847
1848,4247,Tellstrasse 65,IT,1848
1849,4252,Bärenplatz 17,IT,1849
1850,4253,Usterstrasse 53,DE,1850
1851,4254,Winkelriedstrasse 46,FR,1851
1852,4302,Marktplatz 8,IT,1852
1853,4303,Werdstrasse 7,DE,1853
1854,4304,Morgartenstrasse 81,IT,1854
1855,4305,Marktplatz 6,FR,1855
1856,4310,Rue de l'hôpital 46,IT,1856
1857,4312,Tellstrasse 35,FR,1857
1858,4313,Werdstrasse 96,FR,1858
1859,4314,Winkelriedstrasse 43,FR,1859
1860,4315,Piazza Riforma 5,IT,1860
1861,4316,Marktgasse 45,FR,1861
1862,4317,Via Trevano 49,IT,1862
1863,4322,Rue de l'hôpital 61,FR,1863
1864,4323,Hirschengraben 49,IT,1864
1865,4324,Zürcherstrasse 14,DE,1865
1866,4325,Rue de la Croix-Rouge 59,DE,1866
1867,4332,Piazza Riforma 84,IT,1867
1868,4333,Werdstrasse 28,DE,1868
1869,4334,Werdstrasse 78,IT,1869
1870,4402,Marktgasse 60,DE,1870
1871,4410,Marktplatz 97,FR,1871
1872,4411,Marktgasse 69,FR,1872
1873,4412,Hirschengraben 20,IT,1873
1874,4413,Bahnhofstrasse 75,FR,1874
1875,4414,Zürcherstrasse 52,DE,1875
1876,4415,Zürcherstrasse 6,IT,1876
1877,4416,Tellstrasse 38,IT,1877
1878,4417,Werdstrasse 54,FR,1878
1879,4418,Bärenplatz 37,FR,1879
1880,4419,Rue de l'hôpital 23,FR,1880
1881,4421,Via Trevano 37,DE,1881
1882,4422,Piazza Riforma 13,FR,1882
1883,4423,Via Trevano 86,FR,1883
1884,4424,Winkelriedstrasse 11,IT,1884
1885,4425,Werdstrasse 1,DE,1885
1886,4426,Tellstrasse 28,FR,1886
1887,4431,Marktgasse 82,DE,1887
1888,4432,Werdstrasse 77,FR,1888
1889,4433,Bärenplatz 12,IT,1889
1890,4434,Rue de l'hôpital 67,IT,1890
1891,4435,Dufourstrasse 95,FR,1891
1892,4436,Hirschengraben 53,DE,1892
1893,4436,Industriestrasse 97,DE,1893
1894,4437,Tellstrasse 96,FR,1894
1895,4438,Via Trevano 67,FR,1895
1896,4441,Werdstrasse 69,FR,1896
1897,4442,Usterstrasse 40,FR,1897
1898,4443,Hirschengraben 95,DE,1898
1899,4444,Zürcherstrasse 82,DE,1899
1900,4445,Morgartenstrasse 90,DE,1900
1901,4446,Zürcherstrasse 59,DE,1901
1902,4447,Zürcherstrasse 80,DE,1902
1903,4448,Bahnhofstrasse 68,IT,1903
1904,4450,Usterstrasse 53,FR,1904
1905,4451,Marktgasse 48,IT,1905
1906,4452,Morgartenstrasse 80,DE,1906
1907,4453,Rue du Château 39,IT,1907
1908,4455,Rue du Château 76,DE,1908
1909,4456,Tellstrasse 6,FR,1909
1910,4457,Tellstrasse 29,DE,1910
1911,4458,Marktplatz 42,DE,1911
1912,4460,Piazza Riforma 72,IT,1912
1913,4461,Rue du Château 60,FR,1913
1914,4462,Via Trevano 31,FR,1914
1915,4463,Poststrasse 55,FR,1915
1916,4464,Bärenplatz 76,DE,1916
