id,password,username,email
1915,12345,Buus_Basel-Landschaft_admin,mail_buus@basel-landschaft.ch
1916,12345,Maisprach_Basel-Landschaft_admin,mail_maisprach@basel-landschaft.ch
1917,12345,Hemmiken_Basel-Landschaft_admin,mail_hemmiken@basel-landschaft.ch
1918,12345,Ormalingen_Basel-Landschaft_admin,mail_ormalingen@basel-landschaft.ch
1919,12345,Rothenfluh_Basel-Landschaft_admin,mail_rothenfluh@basel-landschaft.ch
1920,12345,Kienberg_Solothurn_admin,mail_kienberg@solothurn.ch
1921,12345,Anwil_Basel-Landschaft_admin,mail_anwil@basel-landschaft.ch
1922,12345,Tecknau_Basel-Landschaft_admin,mail_tecknau@basel-landschaft.ch
1923,12345,Wenslingen_Basel-Landschaft_admin,mail_wenslingen@basel-landschaft.ch
1924,12345,Oltingen_Basel-Landschaft_admin,mail_oltingen@basel-landschaft.ch
1925,12345,Zeglingen_Basel-Landschaft_admin,mail_zeglingen@basel-landschaft.ch
1926,12345,Kilchberg_BL_Basel-Landschaft_admin,mail_kilchberg_bl@basel-landschaft.ch
1927,12345,Rünenberg_Basel-Landschaft_admin,mail_rünenberg@basel-landschaft.ch
1928,12345,Solothurn_Solothurn_admin,mail_solothurn@solothurn.ch
1929,12345,Bellach_Solothurn_admin,mail_bellach@solothurn.ch
1930,12345,Langendorf_Solothurn_admin,mail_langendorf@solothurn.ch
1931,12345,Lommiswil_Solothurn_admin,mail_lommiswil@solothurn.ch
1932,12345,Weissenstein_b. Solothurn_Solothurn_admin,mail_weissenstein_b. solothurn@solothurn.ch
1933,12345,Oberdorf_SO_Solothurn_admin,mail_oberdorf_so@solothurn.ch
1934,12345,Rüttenen_Solothurn_admin,mail_rüttenen@solothurn.ch
1935,12345,Niederwil_SO_Solothurn_admin,mail_niederwil_so@solothurn.ch
1936,12345,Balmberg_Solothurn_admin,mail_balmberg@solothurn.ch
1937,12345,Oberbalmberg_Solothurn_admin,mail_oberbalmberg@solothurn.ch
1938,12345,Günsberg_Solothurn_admin,mail_günsberg@solothurn.ch
1939,12345,Balm_b. Günsberg_Solothurn_admin,mail_balm_b. günsberg@solothurn.ch
1940,12345,Zuchwil_Solothurn_admin,mail_zuchwil@solothurn.ch
1941,12345,Feldbrunnen_Solothurn_admin,mail_feldbrunnen@solothurn.ch
1942,12345,Riedholz_Solothurn_admin,mail_riedholz@solothurn.ch
1943,12345,Flumenthal_Solothurn_admin,mail_flumenthal@solothurn.ch
1944,12345,Hubersdorf_Solothurn_admin,mail_hubersdorf@solothurn.ch
1945,12345,Kammersrohr_Solothurn_admin,mail_kammersrohr@solothurn.ch
1946,12345,Attiswil_Bern_admin,mail_attiswil@bern.ch
1947,12345,Wiedlisbach_Bern_admin,mail_wiedlisbach@bern.ch
1948,12345,Oberbipp_Bern_admin,mail_oberbipp@bern.ch
1949,12345,Rumisberg_Bern_admin,mail_rumisberg@bern.ch
1950,12345,Farnern_Bern_admin,mail_farnern@bern.ch
1951,12345,Luterbach_Solothurn_admin,mail_luterbach@solothurn.ch
1952,12345,Deitingen_Solothurn_admin,mail_deitingen@solothurn.ch
1953,12345,Derendingen_Solothurn_admin,mail_derendingen@solothurn.ch
1954,12345,Subingen_Solothurn_admin,mail_subingen@solothurn.ch
1955,12345,Hüniken_Solothurn_admin,mail_hüniken@solothurn.ch
1956,12345,Etziken_Solothurn_admin,mail_etziken@solothurn.ch
1957,12345,Bolken_Solothurn_admin,mail_bolken@solothurn.ch
1958,12345,Burgäschi_Solothurn_admin,mail_burgäschi@solothurn.ch
1959,12345,Steinhof_SO_Solothurn_admin,mail_steinhof_so@solothurn.ch
1960,12345,Aeschi_SO_Solothurn_admin,mail_aeschi_so@solothurn.ch
1961,12345,Horriwil_Solothurn_admin,mail_horriwil@solothurn.ch
1962,12345,Hersiwil_Solothurn_admin,mail_hersiwil@solothurn.ch
1963,12345,Heinrichswil_Solothurn_admin,mail_heinrichswil@solothurn.ch
1964,12345,Winistorf_Solothurn_admin,mail_winistorf@solothurn.ch
1965,12345,Biberist_Solothurn_admin,mail_biberist@solothurn.ch
1966,12345,Gerlafingen_Solothurn_admin,mail_gerlafingen@solothurn.ch
1967,12345,Zielebach_Bern_admin,mail_zielebach@bern.ch
1968,12345,Obergerlafingen_Solothurn_admin,mail_obergerlafingen@solothurn.ch
1969,12345,Recherswil_Solothurn_admin,mail_recherswil@solothurn.ch
1970,12345,Halten_Solothurn_admin,mail_halten@solothurn.ch
1971,12345,Oekingen_Solothurn_admin,mail_oekingen@solothurn.ch
1972,12345,Kriegstetten_Solothurn_admin,mail_kriegstetten@solothurn.ch
1973,12345,Ichertswil_Solothurn_admin,mail_ichertswil@solothurn.ch
1974,12345,Lüterkofen_Solothurn_admin,mail_lüterkofen@solothurn.ch
1975,12345,Lohn-Ammannsegg_Solothurn_admin,mail_lohn-ammannsegg@solothurn.ch
1976,12345,Lüsslingen_Solothurn_admin,mail_lüsslingen@solothurn.ch
1977,12345,Nennigkofen_Solothurn_admin,mail_nennigkofen@solothurn.ch
1978,12345,Tscheppach_Solothurn_admin,mail_tscheppach@solothurn.ch
1979,12345,Hessigkofen_Solothurn_admin,mail_hessigkofen@solothurn.ch
1980,12345,Bibern_SO_Solothurn_admin,mail_bibern_so@solothurn.ch
1981,12345,Gossliwil_Solothurn_admin,mail_gossliwil@solothurn.ch
1982,12345,Küttigkofen_Solothurn_admin,mail_küttigkofen@solothurn.ch
1983,12345,Brügglen_Solothurn_admin,mail_brügglen@solothurn.ch
1984,12345,Aetigkofen_Solothurn_admin,mail_aetigkofen@solothurn.ch
1985,12345,Mühledorf_SO_Solothurn_admin,mail_mühledorf_so@solothurn.ch
1986,12345,Gächliwil_Solothurn_admin,mail_gächliwil@solothurn.ch
1987,12345,Lüterswil_Solothurn_admin,mail_lüterswil@solothurn.ch
1988,12345,Biezwil_Solothurn_admin,mail_biezwil@solothurn.ch
1989,12345,Kyburg-Buchegg_Solothurn_admin,mail_kyburg-buchegg@solothurn.ch
1990,12345,Aetingen_Solothurn_admin,mail_aetingen@solothurn.ch
1991,12345,Unterramsern_Solothurn_admin,mail_unterramsern@solothurn.ch
1992,12345,Oberramsern_Solothurn_admin,mail_oberramsern@solothurn.ch
1993,12345,Brittern_Solothurn_admin,mail_brittern@solothurn.ch
1994,12345,Olten_Solothurn_admin,mail_olten@solothurn.ch
1995,12345,Wangen_b. Olten_Solothurn_admin,mail_wangen_b. olten@solothurn.ch
1996,12345,Rickenbach_SO_Solothurn_admin,mail_rickenbach_so@solothurn.ch
1997,12345,Hägendorf_Solothurn_admin,mail_hägendorf@solothurn.ch
1998,12345,Allerheiligenberg_Solothurn_admin,mail_allerheiligenberg@solothurn.ch
1999,12345,Kappel_SO_Solothurn_admin,mail_kappel_so@solothurn.ch
2000,12345,Gunzgen_Solothurn_admin,mail_gunzgen@solothurn.ch
2001,12345,Boningen_Solothurn_admin,mail_boningen@solothurn.ch
2002,12345,Egerkingen_Solothurn_admin,mail_egerkingen@solothurn.ch
2003,12345,Neuendorf_Solothurn_admin,mail_neuendorf@solothurn.ch
2004,12345,Härkingen_Solothurn_admin,mail_härkingen@solothurn.ch
2005,12345,Oberbuchsiten_Solothurn_admin,mail_oberbuchsiten@solothurn.ch
2006,12345,Niederbuchsiten_Solothurn_admin,mail_niederbuchsiten@solothurn.ch
2007,12345,Wolfwil_Solothurn_admin,mail_wolfwil@solothurn.ch
2008,12345,Fulenbach_Solothurn_admin,mail_fulenbach@solothurn.ch
2009,12345,Trimbach_Solothurn_admin,mail_trimbach@solothurn.ch
2010,12345,Hauenstein_Solothurn_admin,mail_hauenstein@solothurn.ch
2011,12345,Wisen_SO_Solothurn_admin,mail_wisen_so@solothurn.ch
2012,12345,Winznau_Solothurn_admin,mail_winznau@solothurn.ch
2013,12345,Obergösgen_Solothurn_admin,mail_obergösgen@solothurn.ch
2014,12345,Lostorf_Solothurn_admin,mail_lostorf@solothurn.ch
2015,12345,Rohr_b. Olten_Solothurn_admin,mail_rohr_b. olten@solothurn.ch
2016,12345,Stüsslingen_Solothurn_admin,mail_stüsslingen@solothurn.ch
2017,12345,Starrkirch-Wil_Solothurn_admin,mail_starrkirch-wil@solothurn.ch
2018,12345,Dulliken_Solothurn_admin,mail_dulliken@solothurn.ch
2019,12345,Däniken_SO_Solothurn_admin,mail_däniken_so@solothurn.ch
2020,12345,Aarburg_Aargau_admin,mail_aarburg@aargau.ch
2021,12345,Oftringen_Aargau_admin,mail_oftringen@aargau.ch
2022,12345,Oensingen_Solothurn_admin,mail_oensingen@solothurn.ch
2023,12345,Kestenholz_Solothurn_admin,mail_kestenholz@solothurn.ch
2024,12345,Wolfisberg_Bern_admin,mail_wolfisberg@bern.ch
2025,12345,Niederbipp_Bern_admin,mail_niederbipp@bern.ch
2026,12345,Balsthal_Solothurn_admin,mail_balsthal@solothurn.ch
2027,12345,Laupersdorf_Solothurn_admin,mail_laupersdorf@solothurn.ch
2028,12345,Matzendorf_Solothurn_admin,mail_matzendorf@solothurn.ch
2029,12345,Aedermannsdorf_Solothurn_admin,mail_aedermannsdorf@solothurn.ch
2030,12345,Herbetswil_Solothurn_admin,mail_herbetswil@solothurn.ch
2031,12345,Gänsbrunnen_Solothurn_admin,mail_gänsbrunnen@solothurn.ch
2032,12345,Welschenrohr_Solothurn_admin,mail_welschenrohr@solothurn.ch
2033,12345,Mümliswil_Solothurn_admin,mail_mümliswil@solothurn.ch
2034,12345,Holderbank_SO_Solothurn_admin,mail_holderbank_so@solothurn.ch
2035,12345,Ramiswil_Solothurn_admin,mail_ramiswil@solothurn.ch
2036,12345,Zofingen_Aargau_admin,mail_zofingen@aargau.ch
2037,12345,Strengelbach_Aargau_admin,mail_strengelbach@aargau.ch
2038,12345,Vordemwald_Aargau_admin,mail_vordemwald@aargau.ch
2039,12345,Brittnau_Aargau_admin,mail_brittnau@aargau.ch
2040,12345,Wikon_Luzern_admin,mail_wikon@luzern.ch
2041,12345,Mühlethal_Aargau_admin,mail_mühlethal@aargau.ch
2042,12345,Uerkheim_Aargau_admin,mail_uerkheim@aargau.ch
2043,12345,Bottenwil_Aargau_admin,mail_bottenwil@aargau.ch
2044,12345,Rothrist_Aargau_admin,mail_rothrist@aargau.ch
2045,12345,Riken_AG_Aargau_admin,mail_riken_ag@aargau.ch
2046,12345,Murgenthal_Aargau_admin,mail_murgenthal@aargau.ch
2047,12345,Glashütten_Aargau_admin,mail_glashütten@aargau.ch
2048,12345,Langenthal_Bern_admin,mail_langenthal@bern.ch
2049,12345,Schwarzhäusern_Bern_admin,mail_schwarzhäusern@bern.ch
2050,12345,Aarwangen_Bern_admin,mail_aarwangen@bern.ch
2051,12345,Bannwil_Bern_admin,mail_bannwil@bern.ch
2052,12345,Roggwil_BE_Bern_admin,mail_roggwil_be@bern.ch
2053,12345,St._Urban_Luzern_admin,mail_st._urban@luzern.ch
2054,12345,Untersteckholz_Bern_admin,mail_untersteckholz@bern.ch
2055,12345,Busswil_b. Melchnau_Bern_admin,mail_busswil_b. melchnau@bern.ch
2056,12345,Melchnau_Bern_admin,mail_melchnau@bern.ch
2057,12345,Reisiswil_Bern_admin,mail_reisiswil@bern.ch
2058,12345,Thunstetten_Bern_admin,mail_thunstetten@bern.ch
2059,12345,Bützberg_Bern_admin,mail_bützberg@bern.ch
2060,12345,Wynau_Bern_admin,mail_wynau@bern.ch
2061,12345,Obersteckholz_Bern_admin,mail_obersteckholz@bern.ch
2062,12345,Gutenburg_Bern_admin,mail_gutenburg@bern.ch
2063,12345,Lotzwil_Bern_admin,mail_lotzwil@bern.ch
2064,12345,Rütschelen_Bern_admin,mail_rütschelen@bern.ch
2065,12345,Madiswil_Bern_admin,mail_madiswil@bern.ch
2066,12345,Leimiswil_Bern_admin,mail_leimiswil@bern.ch
2067,12345,Kleindietwil_Bern_admin,mail_kleindietwil@bern.ch
2068,12345,Ursenbach_Bern_admin,mail_ursenbach@bern.ch
2069,12345,Rohrbachgraben_Bern_admin,mail_rohrbachgraben@bern.ch
2070,12345,Rohrbach_Bern_admin,mail_rohrbach@bern.ch
2071,12345,Walterswil_BE_Bern_admin,mail_walterswil_be@bern.ch
2072,12345,Oeschenbach_Bern_admin,mail_oeschenbach@bern.ch
2073,12345,Auswil_Bern_admin,mail_auswil@bern.ch
2074,12345,Huttwil_Bern_admin,mail_huttwil@bern.ch
2075,12345,Eriswil_Bern_admin,mail_eriswil@bern.ch
2076,12345,Schwarzenbach_(Huttwil)_Bern_admin,mail_schwarzenbach_(huttwil)@bern.ch
2077,12345,Wyssachen_Bern_admin,mail_wyssachen@bern.ch
2078,12345,Gondiswil_Bern_admin,mail_gondiswil@bern.ch
2079,12345,Aarau_Aargau_admin,mail_aarau@aargau.ch
2080,12345,Eppenberg_Solothurn_admin,mail_eppenberg@solothurn.ch
2081,12345,Wöschnau_Solothurn_admin,mail_wöschnau@solothurn.ch
2082,12345,Schönenwerd_Solothurn_admin,mail_schönenwerd@solothurn.ch
2083,12345,Niedergösgen_Solothurn_admin,mail_niedergösgen@solothurn.ch
2084,12345,Gretzenbach_Solothurn_admin,mail_gretzenbach@solothurn.ch
2085,12345,Erlinsbach_SO_Solothurn_admin,mail_erlinsbach_so@solothurn.ch
2086,12345,Barmelweid_Aargau_admin,mail_barmelweid@aargau.ch
2087,12345,Erlinsbach_Aargau_admin,mail_erlinsbach@aargau.ch
2088,12345,Rombach_Aargau_admin,mail_rombach@aargau.ch
2089,12345,Biberstein_Aargau_admin,mail_biberstein@aargau.ch
2090,12345,Küttigen_Aargau_admin,mail_küttigen@aargau.ch
2091,12345,Asp_Aargau_admin,mail_asp@aargau.ch
2092,12345,Densbüren_Aargau_admin,mail_densbüren@aargau.ch
2093,12345,Herznach_Aargau_admin,mail_herznach@aargau.ch
2094,12345,Ueken_Aargau_admin,mail_ueken@aargau.ch
2095,12345,Aarau_Rohr_Aargau_admin,mail_aarau_rohr@aargau.ch
2096,12345,Buchs_AG_Aargau_admin,mail_buchs_ag@aargau.ch
2097,12345,Suhr_Aargau_admin,mail_suhr@aargau.ch
2098,12345,Unterentfelden_Aargau_admin,mail_unterentfelden@aargau.ch
2099,12345,Oberentfelden_Aargau_admin,mail_oberentfelden@aargau.ch
2100,12345,Muhen_Aargau_admin,mail_muhen@aargau.ch
2101,12345,Schöftland_Aargau_admin,mail_schöftland@aargau.ch
2102,12345,Hirschthal_Aargau_admin,mail_hirschthal@aargau.ch
2103,12345,Holziken_Aargau_admin,mail_holziken@aargau.ch
2104,12345,Schlossrued_Aargau_admin,mail_schlossrued@aargau.ch
2105,12345,Schmiedrued_Aargau_admin,mail_schmiedrued@aargau.ch
2106,12345,Walde_AG_Aargau_admin,mail_walde_ag@aargau.ch
2107,12345,Schmiedrued-Walde_Aargau_admin,mail_schmiedrued-walde@aargau.ch
2108,12345,Wittwil_Aargau_admin,mail_wittwil@aargau.ch
2109,12345,Staffelbach_Aargau_admin,mail_staffelbach@aargau.ch
2110,12345,Kirchleerau_Aargau_admin,mail_kirchleerau@aargau.ch
2111,12345,Moosleerau_Aargau_admin,mail_moosleerau@aargau.ch
2112,12345,Attelwil_Aargau_admin,mail_attelwil@aargau.ch
2113,12345,Reitnau_Aargau_admin,mail_reitnau@aargau.ch
2114,12345,Wiliberg_Aargau_admin,mail_wiliberg@aargau.ch
2115,12345,Oberhof_Aargau_admin,mail_oberhof@aargau.ch
2116,12345,Wölflinswil_Aargau_admin,mail_wölflinswil@aargau.ch
2117,12345,Wittnau_Aargau_admin,mail_wittnau@aargau.ch
2118,12345,Frick_Aargau_admin,mail_frick@aargau.ch
2119,12345,Oeschgen_Aargau_admin,mail_oeschgen@aargau.ch
2120,12345,Gipf-Oberfrick_Aargau_admin,mail_gipf-oberfrick@aargau.ch
2121,12345,Eiken_Aargau_admin,mail_eiken@aargau.ch
2122,12345,Hornussen_Aargau_admin,mail_hornussen@aargau.ch
2123,12345,Bözen_Aargau_admin,mail_bözen@aargau.ch
2124,12345,Elfingen_Aargau_admin,mail_elfingen@aargau.ch
2125,12345,Effingen_Aargau_admin,mail_effingen@aargau.ch
2126,12345,Zeihen_Aargau_admin,mail_zeihen@aargau.ch
2127,12345,Laufenburg_Aargau_admin,mail_laufenburg@aargau.ch
2128,12345,Kaisten_Aargau_admin,mail_kaisten@aargau.ch
2129,12345,Ittenthal_Aargau_admin,mail_ittenthal@aargau.ch
2130,12345,Rheinsulz_Aargau_admin,mail_rheinsulz@aargau.ch
2131,12345,Sulz_AG_Aargau_admin,mail_sulz_ag@aargau.ch
2132,12345,Rupperswil_Aargau_admin,mail_rupperswil@aargau.ch
2133,12345,Wildegg_Aargau_admin,mail_wildegg@aargau.ch
2134,12345,Möriken_AG_Aargau_admin,mail_möriken_ag@aargau.ch
2135,12345,Auenstein_Aargau_admin,mail_auenstein@aargau.ch
2136,12345,Veltheim_AG_Aargau_admin,mail_veltheim_ag@aargau.ch
2137,12345,Schinznach_Dorf_Aargau_admin,mail_schinznach_dorf@aargau.ch
2138,12345,Oberflachs_Aargau_admin,mail_oberflachs@aargau.ch
2139,12345,Thalheim_AG_Aargau_admin,mail_thalheim_ag@aargau.ch
2140,12345,Holderbank_AG_Aargau_admin,mail_holderbank_ag@aargau.ch
2141,12345,Schinznach_Bad_Aargau_admin,mail_schinznach_bad@aargau.ch
2142,12345,Brugg_AG_Aargau_admin,mail_brugg_ag@aargau.ch
2143,12345,Windisch_Aargau_admin,mail_windisch@aargau.ch
2144,12345,Hausen_AG_Aargau_admin,mail_hausen_ag@aargau.ch
2145,12345,Villnachern_Aargau_admin,mail_villnachern@aargau.ch
2146,12345,Umiken_Aargau_admin,mail_umiken@aargau.ch
2147,12345,Riniken_Aargau_admin,mail_riniken@aargau.ch
2148,12345,Gallenkirch_Aargau_admin,mail_gallenkirch@aargau.ch
2149,12345,Linn_Aargau_admin,mail_linn@aargau.ch
2150,12345,Unterbözberg_Aargau_admin,mail_unterbözberg@aargau.ch
2151,12345,Oberbözberg_Aargau_admin,mail_oberbözberg@aargau.ch
2152,12345,Stilli_Aargau_admin,mail_stilli@aargau.ch
2153,12345,Villigen_Aargau_admin,mail_villigen@aargau.ch
2154,12345,Rüfenach_AG_Aargau_admin,mail_rüfenach_ag@aargau.ch
2155,12345,Remigen_Aargau_admin,mail_remigen@aargau.ch
2156,12345,Mönthal_Aargau_admin,mail_mönthal@aargau.ch
2157,12345,Birr_Aargau_admin,mail_birr@aargau.ch
2158,12345,Lupfig_Aargau_admin,mail_lupfig@aargau.ch
2159,12345,Mülligen_Aargau_admin,mail_mülligen@aargau.ch
2160,12345,Birrhard_Aargau_admin,mail_birrhard@aargau.ch
2161,12345,Habsburg_Aargau_admin,mail_habsburg@aargau.ch
2162,12345,Scherz_Aargau_admin,mail_scherz@aargau.ch
2163,12345,Gansingen_Aargau_admin,mail_gansingen@aargau.ch
2164,12345,Oberhofen_AG_Aargau_admin,mail_oberhofen_ag@aargau.ch
2165,12345,Mettau_Aargau_admin,mail_mettau@aargau.ch
2166,12345,Etzgen_Aargau_admin,mail_etzgen@aargau.ch
2167,12345,Wil_AG_Aargau_admin,mail_wil_ag@aargau.ch
2168,12345,Hottwil_Aargau_admin,mail_hottwil@aargau.ch
2169,12345,Turgi_Aargau_admin,mail_turgi@aargau.ch
2170,12345,Siggenthal_Station_Aargau_admin,mail_siggenthal_station@aargau.ch
2171,12345,Würenlingen_Aargau_admin,mail_würenlingen@aargau.ch
2172,12345,Endingen_Aargau_admin,mail_endingen@aargau.ch
2173,12345,Unterendingen_Aargau_admin,mail_unterendingen@aargau.ch
2174,12345,Tegerfelden_Aargau_admin,mail_tegerfelden@aargau.ch
2175,12345,Döttingen_Aargau_admin,mail_döttingen@aargau.ch
2176,12345,Klingnau_Aargau_admin,mail_klingnau@aargau.ch
2177,12345,Kleindöttingen_Aargau_admin,mail_kleindöttingen@aargau.ch
2178,12345,Böttstein_Aargau_admin,mail_böttstein@aargau.ch
2179,12345,Felsenau_AG_Aargau_admin,mail_felsenau_ag@aargau.ch
2180,12345,Leuggern_Aargau_admin,mail_leuggern@aargau.ch
2181,12345,Hettenschwil_Aargau_admin,mail_hettenschwil@aargau.ch
2182,12345,Mandach_Aargau_admin,mail_mandach@aargau.ch
2183,12345,Koblenz_Aargau_admin,mail_koblenz@aargau.ch
2184,12345,Rietheim_Aargau_admin,mail_rietheim@aargau.ch
2185,12345,Full-Reuenthal_Aargau_admin,mail_full-reuenthal@aargau.ch
2186,12345,Leibstadt_Aargau_admin,mail_leibstadt@aargau.ch
2187,12345,Schwaderloch_Aargau_admin,mail_schwaderloch@aargau.ch
2188,12345,Bad_Zurzach_Aargau_admin,mail_bad_zurzach@aargau.ch
2189,12345,Rekingen_AG_Aargau_admin,mail_rekingen_ag@aargau.ch
2190,12345,Baldingen_Aargau_admin,mail_baldingen@aargau.ch
2191,12345,Böbikon_Aargau_admin,mail_böbikon@aargau.ch
2192,12345,Baden_Aargau_admin,mail_baden@aargau.ch
2193,12345,Dättwil_AG_Aargau_admin,mail_dättwil_ag@aargau.ch
2194,12345,Rütihof_Aargau_admin,mail_rütihof@aargau.ch
2195,12345,Ennetbaden_Aargau_admin,mail_ennetbaden@aargau.ch
2196,12345,Gebenstorf_Aargau_admin,mail_gebenstorf@aargau.ch
2197,12345,Birmenstorf_AG_Aargau_admin,mail_birmenstorf_ag@aargau.ch
2198,12345,Hertenstein_AG_Aargau_admin,mail_hertenstein_ag@aargau.ch
2199,12345,Rieden_AG_Aargau_admin,mail_rieden_ag@aargau.ch
2200,12345,Nussbaumen_AG_Aargau_admin,mail_nussbaumen_ag@aargau.ch
2201,12345,Kirchdorf_AG_Aargau_admin,mail_kirchdorf_ag@aargau.ch
2202,12345,Untersiggenthal_Aargau_admin,mail_untersiggenthal@aargau.ch
2203,12345,Ehrendingen_Aargau_admin,mail_ehrendingen@aargau.ch
2204,12345,Freienwil_Aargau_admin,mail_freienwil@aargau.ch
2205,12345,Schneisingen_Aargau_admin,mail_schneisingen@aargau.ch
2206,12345,Lengnau_AG_Aargau_admin,mail_lengnau_ag@aargau.ch
2207,12345,Wettingen_Aargau_admin,mail_wettingen@aargau.ch
2208,12345,Neuenhof_Aargau_admin,mail_neuenhof@aargau.ch
2209,12345,Würenlos_Aargau_admin,mail_würenlos@aargau.ch
2210,12345,Fislisbach_Aargau_admin,mail_fislisbach@aargau.ch
2211,12345,Niederrohrdorf_Aargau_admin,mail_niederrohrdorf@aargau.ch
2212,12345,Künten_Aargau_admin,mail_künten@aargau.ch
2213,12345,Eggenwil_Aargau_admin,mail_eggenwil@aargau.ch
2214,12345,Oberrohrdorf_Aargau_admin,mail_oberrohrdorf@aargau.ch
2215,12345,Remetschwil_Aargau_admin,mail_remetschwil@aargau.ch
2216,12345,Bellikon_Aargau_admin,mail_bellikon@aargau.ch
2217,12345,Siglistorf_Aargau_admin,mail_siglistorf@aargau.ch
2218,12345,Wislikofen_Aargau_admin,mail_wislikofen@aargau.ch
2219,12345,Rümikon_AG_Aargau_admin,mail_rümikon_ag@aargau.ch
2220,12345,Mellikon_Aargau_admin,mail_mellikon@aargau.ch
2221,12345,Kaiserstuhl_AG_Aargau_admin,mail_kaiserstuhl_ag@aargau.ch
2222,12345,Fisibach_Aargau_admin,mail_fisibach@aargau.ch
2223,12345,Hunzenschwil_Aargau_admin,mail_hunzenschwil@aargau.ch
2224,12345,Schafisheim_Aargau_admin,mail_schafisheim@aargau.ch
2225,12345,Othmarsingen_Aargau_admin,mail_othmarsingen@aargau.ch
2226,12345,Brunegg_Aargau_admin,mail_brunegg@aargau.ch
2227,12345,Mägenwil_Aargau_admin,mail_mägenwil@aargau.ch
2228,12345,Mellingen_Aargau_admin,mail_mellingen@aargau.ch
2229,12345,Wohlenschwil_Aargau_admin,mail_wohlenschwil@aargau.ch
2230,12345,Tägerig_Aargau_admin,mail_tägerig@aargau.ch
2231,12345,Nesselnbach_Aargau_admin,mail_nesselnbach@aargau.ch
2232,12345,Niederwil_AG_Aargau_admin,mail_niederwil_ag@aargau.ch
2233,12345,Fischbach-Göslikon_Aargau_admin,mail_fischbach-göslikon@aargau.ch
2234,12345,Lenzburg_Aargau_admin,mail_lenzburg@aargau.ch
2235,12345,Ammerswil_AG_Aargau_admin,mail_ammerswil_ag@aargau.ch
2236,12345,Staufen_Aargau_admin,mail_staufen@aargau.ch
2237,12345,Hendschiken_Aargau_admin,mail_hendschiken@aargau.ch
2238,12345,Dottikon_Aargau_admin,mail_dottikon@aargau.ch
2239,12345,Dintikon_Aargau_admin,mail_dintikon@aargau.ch
2240,12345,Hägglingen_Aargau_admin,mail_hägglingen@aargau.ch
2241,12345,Stetten_AG_Aargau_admin,mail_stetten_ag@aargau.ch
2242,12345,Wohlen_AG_Aargau_admin,mail_wohlen_ag@aargau.ch
2243,12345,Anglikon_Aargau_admin,mail_anglikon@aargau.ch
2244,12345,Villmergen_Aargau_admin,mail_villmergen@aargau.ch
2245,12345,Hilfikon_Aargau_admin,mail_hilfikon@aargau.ch
2246,12345,Sarmenstorf_Aargau_admin,mail_sarmenstorf@aargau.ch
2247,12345,Fahrwangen_Aargau_admin,mail_fahrwangen@aargau.ch
2248,12345,Meisterschwanden_Aargau_admin,mail_meisterschwanden@aargau.ch
2249,12345,Tennwil_Aargau_admin,mail_tennwil@aargau.ch
2250,12345,Bettwil_Aargau_admin,mail_bettwil@aargau.ch
2251,12345,Büttikon_AG_Aargau_admin,mail_büttikon_ag@aargau.ch
2252,12345,Uezwil_Aargau_admin,mail_uezwil@aargau.ch
2253,12345,Bremgarten_AG_Aargau_admin,mail_bremgarten_ag@aargau.ch
2254,12345,Zufikon_Aargau_admin,mail_zufikon@aargau.ch
2255,12345,Waltenschwil_Aargau_admin,mail_waltenschwil@aargau.ch
2256,12345,Boswil_Aargau_admin,mail_boswil@aargau.ch
2257,12345,Waldhäusern_AG_Aargau_admin,mail_waldhäusern_ag@aargau.ch
2258,12345,Bünzen_Aargau_admin,mail_bünzen@aargau.ch
2259,12345,Kallern_Aargau_admin,mail_kallern@aargau.ch
2260,12345,Hermetschwil-Staffeln_Aargau_admin,mail_hermetschwil-staffeln@aargau.ch
2261,12345,Besenbüren_Aargau_admin,mail_besenbüren@aargau.ch
2262,12345,Aristau_Aargau_admin,mail_aristau@aargau.ch
2263,12345,Muri_AG_Aargau_admin,mail_muri_ag@aargau.ch
2264,12345,Buttwil_Aargau_admin,mail_buttwil@aargau.ch
2265,12345,Merenschwand_Aargau_admin,mail_merenschwand@aargau.ch
2266,12345,Benzenschwil_Aargau_admin,mail_benzenschwil@aargau.ch
2267,12345,Geltwil_Aargau_admin,mail_geltwil@aargau.ch
2268,12345,Beinwil_(Freiamt)_Aargau_admin,mail_beinwil_(freiamt)@aargau.ch
2269,12345,Mühlau_Aargau_admin,mail_mühlau@aargau.ch
2270,12345,Alikon_Aargau_admin,mail_alikon@aargau.ch
2271,12345,Meienberg_Aargau_admin,mail_meienberg@aargau.ch
2272,12345,Sins_Aargau_admin,mail_sins@aargau.ch
2273,12345,Auw_Aargau_admin,mail_auw@aargau.ch
2274,12345,Aettenschwil_Aargau_admin,mail_aettenschwil@aargau.ch
2275,12345,Fenkrieden_Aargau_admin,mail_fenkrieden@aargau.ch
2276,12345,Abtwil_AG_Aargau_admin,mail_abtwil_ag@aargau.ch
2277,12345,Oberrüti_Aargau_admin,mail_oberrüti@aargau.ch
2278,12345,Niederlenz_Aargau_admin,mail_niederlenz@aargau.ch
2279,12345,Seon_Aargau_admin,mail_seon@aargau.ch
2280,12345,Egliswil_Aargau_admin,mail_egliswil@aargau.ch
2281,12345,Hallwil_Aargau_admin,mail_hallwil@aargau.ch
2282,12345,Boniswil_Aargau_admin,mail_boniswil@aargau.ch
